109.97,34.8,6.0,-0.96,7.45,5.7,6.87,4.13,1.01,17.31,3.41
109.97,34.8,7.0,-0.97,7.45,5.71,6.87,4.32,1.18,17.25,3.49
109.97,34.8,8.0,-0.98,7.46,5.71,6.87,4.21,0.96,17.73,3.58
109.97,34.8,9.0,-0.99,7.46,5.68,6.88,4.29,0.96,16.1,3.22
109.97,34.8,10.0,-1.0,7.47,5.66,6.88,4.1,0.81,18.68,3.67
109.97,34.8,11.0,-1.01,7.47,5.64,6.89,4.29,0.65,21.65,4.23
109.97,34.8,12.0,-1.02,7.48,5.61,6.9,3.89,0.63,22.42,4.45
109.18,34.78,1.0,-0.9,7.42,5.6,6.88,4.25,0.82,19.25,4.93
109.18,34.78,2.0,-0.91,7.42,5.62,6.88,3.96,0.82,17.67,4.48
109.18,34.78,3.0,-0.92,7.43,5.65,6.87,4.12,1.06,18.0,4.28
109.18,34.78,4.0,-0.93,7.43,5.67,6.87,4.15,1.07,15.7,3.82
109.18,34.78,5.0,-0.94,7.44,5.68,6.86,4.15,1.0,14.95,3.66
109.18,34.78,6.0,-0.96,7.45,5.7,6.86,4.04,0.94,13.96,3.55
109.18,34.78,7.0,-0.97,7.45,5.71,6.86,4.26,1.18,13.78,3.46
109.18,34.78,8.0,-0.98,7.46,5.71,6.86,4.16,0.97,14.2,3.61
109.18,34.78,9.0,-0.99,7.46,5.68,6.87,4.25,0.81,12.75,3.18
109.18,34.78,10.0,-1.0,7.47,5.66,6.87,4.04,0.76,15.04,3.93
109.18,34.78,11.0,-1.01,7.47,5.64,6.88,4.26,0.4,17.33,4.25
109.18,34.78,12.0,-1.02,7.48,5.61,6.88,3.91,0.45,17.81,4.4
109.48,34.52,1.0,-0.9,7.42,5.6,6.86,4.19,0.72,29.21,4.86
109.48,34.52,2.0,-0.91,7.42,5.62,6.85,3.86,0.76,26.44,4.37
109.48,34.52,3.0,-0.92,7.43,5.65,6.85,4.1,0.8,26.46,4.43
109.48,34.52,4.0,-0.93,7.43,5.67,6.84,4.04,0.98,23.03,3.86
109.48,34.52,5.0,-0.94,7.44,5.68,6.84,4.11,0.83,21.62,3.65
109.48,34.52,6.0,-0.96,7.45,5.7,6.82,4.05,0.8,20.76,3.47
109.48,34.52,7.0,-0.97,7.45,5.7,6.83,4.32,0.6,20.43,3.39
109.48,34.52,8.0,-0.98,7.46,5.71,6.84,4.19,0.44,21.24,3.47
109.48,34.52,9.0,-0.99,7.46,5.68,6.85,4.25,0.29,19.12,3.18
109.48,34.52,10.0,-1.0,7.47,5.66,6.85,4.0,0.29,22.77,3.78
109.48,34.52,11.0,-1.01,7.47,5.64,6.86,4.24,0.34,25.99,4.43
109.48,34.52,12.0,-1.02,7.48,5.61,6.86,3.9,0.46,26.99,4.5
